_link,_link_main,code,type,title,type.1,dueDate,title.1,dueDate.1
id-0.1345.tender.milestones.0,id-0.1345,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1346.tender.milestones.0,id-0.1346,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1347.tender.milestones.0,id-0.1347,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1348.tender.milestones.0,id-0.1348,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1349.tender.milestones.0,id-0.1349,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1350.tender.milestones.0,id-0.1350,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1351.tender.milestones.0,id-0.1351,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1352.tender.milestones.0,id-0.1352,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1353.tender.milestones.0,id-0.1353,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1354.tender.milestones.0,id-0.1354,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1355.tender.milestones.0,id-0.1355,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1356.tender.milestones.0,id-0.1356,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1357.tender.milestones.0,id-0.1357,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1358.tender.milestones.0,id-0.1358,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1359.tender.milestones.0,id-0.1359,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1360.tender.milestones.0,id-0.1360,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1361.tender.milestones.0,id-0.1361,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1362.tender.milestones.0,id-0.1362,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1363.tender.milestones.0,id-0.1363,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1364.tender.milestones.0,id-0.1364,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1365.tender.milestones.0,id-0.1365,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1366.tender.milestones.0,id-0.1366,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1367.tender.milestones.0,id-0.1367,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1368.tender.milestones.0,id-0.1368,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1369.tender.milestones.0,id-0.1369,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1370.tender.milestones.0,id-0.1370,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1371.tender.milestones.0,id-0.1371,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1372.tender.milestones.0,id-0.1372,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1373.tender.milestones.0,id-0.1373,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1374.tender.milestones.0,id-0.1374,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1375.tender.milestones.0,id-0.1375,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1376.tender.milestones.0,id-0.1376,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1377.tender.milestones.0,id-0.1377,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1378.tender.milestones.0,id-0.1378,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1379.tender.milestones.0,id-0.1379,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1380.tender.milestones.0,id-0.1380,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1381.tender.milestones.0,id-0.1381,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1382.tender.milestones.0,id-0.1382,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1383.tender.milestones.0,id-0.1383,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1384.tender.milestones.0,id-0.1384,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1385.tender.milestones.0,id-0.1385,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1386.tender.milestones.0,id-0.1386,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1387.tender.milestones.0,id-0.1387,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1388.tender.milestones.0,id-0.1388,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1389.tender.milestones.0,id-0.1389,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1390.tender.milestones.0,id-0.1390,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1391.tender.milestones.0,id-0.1391,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1392.tender.milestones.0,id-0.1392,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1393.tender.milestones.0,id-0.1393,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1394.tender.milestones.0,id-0.1394,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1395.tender.milestones.0,id-0.1395,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1396.tender.milestones.0,id-0.1396,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1397.tender.milestones.0,id-0.1397,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1398.tender.milestones.0,id-0.1398,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1399.tender.milestones.0,id-0.1399,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1400.tender.milestones.0,id-0.1400,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1401.tender.milestones.0,id-0.1401,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1402.tender.milestones.0,id-0.1402,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1403.tender.milestones.0,id-0.1403,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1404.tender.milestones.0,id-0.1404,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1405.tender.milestones.0,id-0.1405,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1406.tender.milestones.0,id-0.1406,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1407.tender.milestones.0,id-0.1407,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1408.tender.milestones.0,id-0.1408,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1409.tender.milestones.0,id-0.1409,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1410.tender.milestones.0,id-0.1410,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1411.tender.milestones.0,id-0.1411,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1412.tender.milestones.0,id-0.1412,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1413.tender.milestones.0,id-0.1413,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1414.tender.milestones.0,id-0.1414,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1415.tender.milestones.0,id-0.1415,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1416.tender.milestones.0,id-0.1416,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1417.tender.milestones.0,id-0.1417,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1418.tender.milestones.0,id-0.1418,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1419.tender.milestones.0,id-0.1419,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1420.tender.milestones.0,id-0.1420,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1421.tender.milestones.0,id-0.1421,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1422.tender.milestones.0,id-0.1422,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1423.tender.milestones.0,id-0.1423,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1424.tender.milestones.0,id-0.1424,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1425.tender.milestones.0,id-0.1425,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1426.tender.milestones.0,id-0.1426,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1427.tender.milestones.0,id-0.1427,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1428.tender.milestones.0,id-0.1428,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1429.tender.milestones.0,id-0.1429,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1430.tender.milestones.0,id-0.1430,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1431.tender.milestones.0,id-0.1431,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1432.tender.milestones.0,id-0.1432,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1433.tender.milestones.0,id-0.1433,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1434.tender.milestones.0,id-0.1434,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1435.tender.milestones.0,id-0.1435,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1436.tender.milestones.0,id-0.1436,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1437.tender.milestones.0,id-0.1437,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1438.tender.milestones.0,id-0.1438,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1439.tender.milestones.0,id-0.1439,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1440.tender.milestones.0,id-0.1440,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1441.tender.milestones.0,id-0.1441,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1442.tender.milestones.0,id-0.1442,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1443.tender.milestones.0,id-0.1443,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1444.tender.milestones.0,id-0.1444,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1445.tender.milestones.0,id-0.1445,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1446.tender.milestones.0,id-0.1446,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1447.tender.milestones.0,id-0.1447,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1448.tender.milestones.0,id-0.1448,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1449.tender.milestones.0,id-0.1449,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1450.tender.milestones.0,id-0.1450,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1451.tender.milestones.0,id-0.1451,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1452.tender.milestones.0,id-0.1452,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1453.tender.milestones.0,id-0.1453,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1454.tender.milestones.0,id-0.1454,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1455.tender.milestones.0,id-0.1455,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1456.tender.milestones.0,id-0.1456,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1457.tender.milestones.0,id-0.1457,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1458.tender.milestones.0,id-0.1458,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1459.tender.milestones.0,id-0.1459,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1460.tender.milestones.0,id-0.1460,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1461.tender.milestones.0,id-0.1461,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1462.tender.milestones.0,id-0.1462,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1463.tender.milestones.0,id-0.1463,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1464.tender.milestones.0,id-0.1464,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1465.tender.milestones.0,id-0.1465,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1466.tender.milestones.0,id-0.1466,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1467.tender.milestones.0,id-0.1467,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1468.tender.milestones.0,id-0.1468,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1469.tender.milestones.0,id-0.1469,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1470.tender.milestones.0,id-0.1470,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1471.tender.milestones.0,id-0.1471,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1472.tender.milestones.0,id-0.1472,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1473.tender.milestones.0,id-0.1473,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1474.tender.milestones.0,id-0.1474,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1475.tender.milestones.0,id-0.1475,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1476.tender.milestones.0,id-0.1476,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1477.tender.milestones.0,id-0.1477,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1478.tender.milestones.0,id-0.1478,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1479.tender.milestones.0,id-0.1479,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1480.tender.milestones.0,id-0.1480,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
id-0.1481.tender.milestones.0,id-0.1481,PreBid Meeting Date,assessment,Price Bid Opening Date,assessment,NA,Price Bid Opening Date,NA
